W, GeV F1 = [0] + [1]/Q^2 + [2] /Q^4
1.66 -9.999994796744488e-07 6.75029328031651e-05 0.014618175185687459
1.68 -7.149801907157596e-08 6.646117395323059e-05 0.0166400329726683
1.7 -6.261101629584265e-08 7.528551731753041e-05 0.01913547495255682
1.72 -9.99988659655958e-07 8.87083886685347e-05 0.02186310197364053
1.74 -8.359412601816227e-07 9.60409224262937e-05 0.025101158597870196
1.76 -9.995510974582403e-07 0.00010722941037219491 0.02772393164719496
1.78 -9.931496506924246e-07 0.00010584287850987084 0.027677906610529004
1.8 -9.958375500741733e-07 0.00010769094590357131 0.028191461254357852
1.82 -9.894882923906786e-07 0.00010514394784710834 0.028046430973775207
1.84 -9.889649188572604e-07 0.0001098902830757309 0.028813796502902486
1.86 -6.204024105689813e-08 0.00010122511734522721 0.02852743366541429
1.88 -9.936981663191707e-07 0.00011052344849027396 0.028448886972502696
1.9 -7.3482791833269674e-09 0.0001060416513735396 0.027513626791834247
1.92 -9.917683648203766e-07 0.00010372396921709548 0.02648246185610501
1.94 -9.918625538370483e-07 9.39596379343488e-05 0.02518624751934491
1.96 -9.743032395401763e-07 9.670821664586882e-05 0.024384228202375586
1.98 -4.062073095471212e-08 0.000100348081772339 0.025290431787839754
2.0 -9.869113277007486e-07 9.91429106559083e-05 0.024584725656465342
2.02 -9.304019674002206e-07 9.322184214777263e-05 0.024450138182050236
2.04 -8.797322230694797e-07 8.847679798879016e-05 0.02384897602580139
2.06 -9.856916953618626e-07 9.8970413360433e-05 0.024240447993200152
2.08 -9.956923420689036e-07 9.733547997256564e-05 0.023841156477597776
2.1 -9.73723813827076e-07 9.186118094409168e-05 0.02385742356618038
2.12 -9.848574771345932e-07 0.00010368584364278677 0.025257977329931916
2.14 -7.521725664073898e-08 9.763660584535816e-05 0.023929530700218842
2.16 -1.4902377016983965e-08 8.955639998795006e-05 0.022762498967546268
2.18 -9.585873705962607e-07 8.557927016356048e-05 0.019936303281712576
2.2 -5.0460689497145025e-09 7.401311509019903e-05 0.017748579507563717
